file	orig_filename	year	decade	source	title	author	fictional	text_type	narrative	cabtokens	dialect	perspective	quotes
rwk_mkhz_10052-1.tsv	MT_1885_08_31.txt_11.xml	1885	1880	mkhz.maehrisches	„Nationalverein deutscher Bürger und Bauern in Sternberg.“| Gründung eines deutschen Turnvereins in einer Landgemeinde. Kindesmord. Zum sogenannten Versehen der Kühe. Von der Handels- und Gewerbekammer. Speisezettel der Polksküche.	Undefined	no	Nachrichten	yes	582	no	unsure	german
rwk_mkhz_10058-1.tsv	MT_1885_08_31.txt_7.xml	1885	1880	mkhz.maehrisches	Undefined	Undefined	no	Unsure	yes	604	no	unsure	german
rwk_mkhz_10540-1.tsv	MT_1898_01_24.txt_2.xml	1898	1890	mkhz.maehrisches	Der alte Holtei.	Undefined	no	Rezension	no	633	no	unsure	german
rwk_mkhz_107-short.tsv	nn_arbeitgeber0705_1870.txt_3.xml	1870	1870	mkhz.arbeitgeber	Vermischtes	Undefined	no	Nachrichten	no	492	no	unsure	german
rwk_mkhz_10834-1.tsv	CAZ_1904_09_06.txt_2.xml	1904	1900	mkhz.czernowitzer	Der Ministerpräsident in Czernowitz. In der erzbischöflichen Residenz.	Undefined	no	Unsure	yes	581	no	unsure	german none
rwk_mkhz_11042-short.tsv	CAZ_1910_05_24.txt_14.xml	1910	1910	mkhz.czernowitzer	Telegraphische Kurse vom 23. Mai 1910. Amtlicher Kurs- und Marktbericht der Czernowitzer Frucht-und Produktenbörse. Telegr. Handelsbericht vom  23. Mai 1910. Effekten- und Wechselkurse der Wiener Börse	Undefined	no	Nachrichten	yes	389	no	unsure	german
rwk_mkhz_11063-short.tsv	CAZ_1910_11_04.txt_17.xml	1910	1910	mkhz.czernowitzer	Telegr. Handelsbericht vom 3. November 1910. Telegraphische Kurse vom 3. Nov. 1910. Effekten- und Wechselkurse der Wiener Börse	Undefined	no	Nachrichten	no	309	no	unsure	undef
rwk_mkhz_11205-1.tsv	CAZ_1918_02_15.txt_2.xml	1918	1910	mkhz.czernowitzer	Der Friedensschluß mit der Ukraine. Eine amtliche Mitteilung über die Kriegsgefangenen in Rußland. Der elektrische Straßenbahnverkehr. Die Bildung von Kriegsleistungskommissionen in der Bukowina.	Undefined	no	Nachrichten	no	565	no	unsure	german
rwk_mkhz_1440-short.tsv	nn_bayerische090_1850.txt_6.xml	1850	1850	mkhz.bayerische	Eichenstammholzversteigerung im Spessart. Fremden-Anzeige. Gestorbene.	Undefined	no	Anzeige	no	279	no	unsure	undef
rwk_mkhz_176-1.tsv	nn_augsburg49_1871.txt_1.xml	1871	1870	mkhz.augsburg	Telegraphische Berichte. Italien. Schweden und Norwegen. Rumänien.	Undefined	no	Nachrichten	no	577	no	unsure	german
rwk_mkhz_20134-1.tsv	SGV_1894_01_13.txt_7.xml	1894	1890	mkhz.stgaller	Bauer und Jaß. (Korr. von einem Bauer.) — Düngung der Obstbäume.	Undefined	no	Kommentar	no	576	no	unsure	undef
rwk_mkhz_20588-1.tsv	MZ_1914_08_03.txt_7.xml	1914	1910	mkhz.marburger	Verein Frauenhilfe. Die Hilfsbereitschaft der Marburger Bevölkerung Unterhaltsbeitrag für Angehörige von Mobilisierten. Maßnahmen zur Sicherung der Ernte und Wintersaaten. Der Verkauf von Mehl, Reis und Zucker. „Verlustträger gesucht“. Trauungen. Todesfälle. Ausmusterung des letzten Kadettenjahrganges. Dank von Reservisten. Radfahrer, Für arme Angehörige eingerückter Reservisten. Von der Gemeindesparkasse. Die Preissteigerung bei den Spezeristen.	Undefined	no	Nachrichten	no	609	no	unsure	german
rwk_mkhz_231-1.tsv	nn_augsburg72_1871.txt_2.xml	1871	1870	mkhz.augsburg	Das Französische im neuen Deutschen Reich. I. (Schluß. )	Undefined	no	Reportage	yes	1077	no	unsure	none
rwk_mkhz_243-1.tsv	nn_augsburg74_1871.txt_6.xml	1871	1870	mkhz.augsburg	Faustina. „Faustina,“ Drama in fünf Acten von Ada Christen. Wien 1871. Verlag von J. Dirnböcks Buchhandlung. Moritz v. Schwind.III(Schluß.)	Undefined	no	Rezension	no	585	no	unsure	german
rwk_mkhz_2562-1.tsv	nn_chronik103_1845_6.xml	1845	1840	mkhz.chronik	Privat-Anzeigen.	Undefined	no	Anzeige	no	626	no	unsure	undef
rwk_mkhz_3412-short.tsv	nn_mainzerjournal013_1848_6.xml	1848	1840	mkhz.mainzerjournal	Undefined	Undefined	no	Nachrichten	no	632	no	unsure	undef
rwk_mkhz_3419-short.tsv	nn_mainzerjournal015_1848_13.xml	1848	1840	mkhz.mainzerjournal	Undefined	Undefined	no	Nachrichten	no	228	no	unsure	undef
rwk_mkhz_3469-short.tsv	nn_mainzerjournal026_1848_12.xml	1848	1840	mkhz.mainzerjournal	Geld- und Wechselcourse.	Undefined	no	Nachrichten	no	608	no	unsure	undef
rwk_mkhz_3537-short.tsv	nn_mainzerjournal037_1848_18.xml	1848	1840	mkhz.mainzerjournal	Undefined	Undefined	no	Nachrichten	no	647	no	unsure	undef
rwk_mkhz_3602-short.tsv	nn_mainzerjournal047_1848_12.xml	1848	1840	mkhz.mainzerjournal	Geld- und Wechselcourse.	Undefined	no	Nachrichten	no	622	no	unsure	undef
rwk_mkhz_3809-1.tsv	nn_mainzerjournal095_1848_4.xml	1848	1840	mkhz.mainzerjournal	Undefined	Undefined	no	Kommentar	no	599	no	unsure	german
rwk_mkhz_3813-short.tsv	nn_mainzerjournal096_1848_11.xml	1848	1840	mkhz.mainzerjournal	Geld- und Wechselcourse.	Undefined	no	Anzeige	no	663	no	unsure	undef
rwk_mkhz_3909-short.tsv	nn_mainzerjournal134_1848_12.xml	1848	1840	mkhz.mainzerjournal	Geld- und Wechselcourse.	Undefined	no	Anzeige	no	683	no	unsure	undef
rwk_mkhz_5235-short.tsv	nn_pfennig034_1843_8.xml	1843	1840	mkhz.pfennig	Die Schminke	Undefined	no	Reportage	yes	328	no	unsure	german
rwk_mkhz_5790-1.tsv	nn_social01_1874_1.xml	1874	1870	mkhz.social	Undefined	Undefined	no	Reportage	no	614	no	unsure	undef
rwk_mkhz_5964-short.tsv	nn_social0801_1874_12.xml	1874	1870	mkhz.social	Undefined	Freiligrath, Ferdinand 	no	Unsure	yes	428	no	unsure	undef
rwk_mkhz_6008-1.tsv	nn_social0804_1874_4.xml	1874	1870	mkhz.social	Undefined	Undefined	no	Reportage	no	607	no	unsure	german
rwk_mkhz_6115-1.tsv	nn_sonntagsblatt04_1868_16.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	no	Unsure	yes	600	no	unsure	german
rwk_mkhz_6186-1.tsv	nn_sonntagsblatt08_1868_18.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	no	Reportage	yes	843	no	unsure	german
rwk_mkhz_6338-1.tsv	nn_sonntagsblatt27_1868_4.xml	1868	1860	mkhz.sonntagsblatt	Die Lumpen und ihre Bedeutung.	Stumpff, Julius	no	Kommentar	no	594	no	unsure	undef
rwk_mkhz_6361-1.tsv	nn_sonntagsblatt32_1868_3.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	no	Reisebericht/Brief	no	617	no	unsure	undef
rwk_mkhz_6396-2.tsv	nn_sonntagsblatt45_1868_5.xml	1868	1860	mkhz.sonntagsblatt	Undefined	Undefined	no	Reportage	no	596	no	unsure	german
rwk_mkhz_6563-1.tsv	nn_wiener258_1850_4.xml	1850	1850	mkhz.wiener	Oesterreich. Wien.	Undefined	no	Nachrichten	no	686	no	unsure	undef
rwk_mkhz_71-1.tsv	nn_arbeitgeber0698_1870.txt_3.xml	1870	1870	mkhz.arbeitgeber	Frankfurt und Elsaß	Undefined	no	Kommentar	no	563	no	unsure	undef
